,id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links
16,59752989,SC182,https://www.petfinder.com/dog/shawn-59752989/sc/greenville/greenville-humane-society-sc182/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Spaniel', 'secondary': 'Beagle', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Shawn,,51886542,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752989/1/?bust=1674926255&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752989/1/?bust=1674926255&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752989/1/?bust=1674926255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752989/1/?bust=1674926255'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752989/2/?bust=1674926254&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752989/2/?bust=1674926254&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752989/2/?bust=1674926254&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752989/2/?bust=1674926254'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752989/1/?bust=1674926255&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752989/1/?bust=1674926255&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752989/1/?bust=1674926255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752989/1/?bust=1674926255'}",[],adoptable,2023-01-28T17:07:31+0000,2023-01-28T17:07:29+0000,,"{'email': 'greenvillehumane@greenvillehumane.com', 'phone': '(864) 242-3626', 'address': {'address1': '305 Airport Road', 'address2': None, 'city': 'Greenville', 'state': 'SC', 'postcode': '29607', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752989'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/sc182'}}"
17,59752983,CA2668,https://www.petfinder.com/dog/mr-t-not-so-tough-terrier-is-back-59752983/ca/manhattan-beach/caring-songs-rescue-ca2668/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Rat Terrier', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Gray / Blue / Silver', 'secondary': 'White / Cream', 'tertiary': None}",Young,Male,Small,Wire,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}","['Friendly', 'Loyal', 'Smart', 'Playful']",Mr. T (not so tough terrier) is back!!,"Mr. T, under the tough facade, is a kind soul who wants love!  He gets along with other dogs and...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752983/1/?bust=1674925640&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752983/1/?bust=1674925640&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752983/1/?bust=1674925640&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752983/1/?bust=1674925640'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752983/1/?bust=1674925640&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752983/1/?bust=1674925640&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752983/1/?bust=1674925640&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752983/1/?bust=1674925640'}",[],adoptable,2023-01-28T17:07:23+0000,2023-01-28T17:07:22+0000,,"{'email': 'caringsongsrescue@gmail.com', 'phone': '(657) 845-9364', 'address': {'address1': None, 'address2': None, 'city': 'Manhattan Beach', 'state': 'CA', 'postcode': '90267', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752983'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca2668'}}"
18,59752982,TX959,https://www.petfinder.com/dog/journi-59752982/tx/port-lavaca/calhoun-county-humane-society-tx959/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Plott Hound', 'secondary': 'Mountain Cur', 'mixed': True, 'unknown': False}","{'primary': 'Brindle', 'secondary': None, 'tertiary': None}",Adult,Female,Large,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': True, 'cats': None}","['Playful', 'Curious', 'Athletic']",Journi,"This beautiful girl was found in a culvert in town, stayed in Animal Control for 8 months and finally came...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752982/1/?bust=1674925616&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752982/1/?bust=1674925616&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752982/1/?bust=1674925616&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752982/1/?bust=1674925616'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752982/2/?bust=1674925617&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752982/2/?bust=1674925617&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752982/2/?bust=1674925617&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752982/2/?bust=1674925617'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752982/1/?bust=1674925616&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752982/1/?bust=1674925616&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752982/1/?bust=1674925616&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752982/1/?bust=1674925616'}",[],adoptable,2023-01-28T17:07:21+0000,2023-01-28T17:07:20+0000,,"{'email': 'cchs@tisd.net', 'phone': '(361) 553-8916', 'address': {'address1': None, 'address2': None, 'city': 'Port Lavaca', 'state': 'TX', 'postcode': '77979', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752982'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx959'}}"
19,59752968,TN61,https://www.petfinder.com/dog/tod-59752968/tn/knoxville/young-williams-animal-center-tn61/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Shiba Inu', 'secondary': 'Shepherd', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Tod,,51934123,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752968/1/?bust=1674926197&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752968/1/?bust=1674926197&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752968/1/?bust=1674926197&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752968/1/?bust=1674926197'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752968/2/?bust=1674926195&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752968/2/?bust=1674926195&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752968/2/?bust=1674926195&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752968/2/?bust=1674926195'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752968/1/?bust=1674926197&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752968/1/?bust=1674926197&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752968/1/?bust=1674926197&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752968/1/?bust=1674926197'}",[],adoptable,2023-01-28T17:06:33+0000,2023-01-28T17:06:31+0000,,"{'email': 'adoptions@young-williams.org', 'phone': '(865) 215-6670', 'address': {'address1': '3201 Division St.', 'address2': None, 'city': 'Knoxville', 'state': 'TN', 'postcode': '37919', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752968'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tn61'}}"
0,59752970,TN61,https://www.petfinder.com/dog/mrs-bigglesworth-59752970/tn/knoxville/young-williams-animal-center-tn61/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Mrs. Bigglesworth,,51942182,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/1/?bust=1674926198&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/1/?bust=1674926198&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/1/?bust=1674926198&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/1/?bust=1674926198'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/2/?bust=1674926196&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/2/?bust=1674926196&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/2/?bust=1674926196&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/2/?bust=1674926196'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/3/?bust=1674926196&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/3/?bust=1674926196&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/3/?bust=1674926196&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/3/?bust=1674926196'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/1/?bust=1674926198&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/1/?bust=1674926198&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/1/?bust=1674926198&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752970/1/?bust=1674926198'}",[],adoptable,2023-01-28T17:06:33+0000,2023-01-28T17:06:31+0000,,"{'email': 'adoptions@young-williams.org', 'phone': '(865) 215-6670', 'address': {'address1': '3201 Division St.', 'address2': None, 'city': 'Knoxville', 'state': 'TN', 'postcode': '37919', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752970'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tn61'}}"
1,59752972,TN61,https://www.petfinder.com/dog/alabama-59752972/tn/knoxville/young-williams-animal-center-tn61/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Alabama,,51941842,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752972/1/?bust=1674926198&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752972/1/?bust=1674926198&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752972/1/?bust=1674926198&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752972/1/?bust=1674926198'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752972/1/?bust=1674926198&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752972/1/?bust=1674926198&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752972/1/?bust=1674926198&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752972/1/?bust=1674926198'}",[],adoptable,2023-01-28T17:06:33+0000,2023-01-28T17:06:31+0000,,"{'email': 'adoptions@young-williams.org', 'phone': '(865) 215-6670', 'address': {'address1': '3201 Division St.', 'address2': None, 'city': 'Knoxville', 'state': 'TN', 'postcode': '37919', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752972'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tn61'}}"
2,59752974,TN61,https://www.petfinder.com/dog/casper-59752974/tn/knoxville/young-williams-animal-center-tn61/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Large,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Casper,,51937909,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752974/1/?bust=1674926196&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752974/1/?bust=1674926196&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752974/1/?bust=1674926196&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752974/1/?bust=1674926196'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752974/1/?bust=1674926196&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752974/1/?bust=1674926196&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752974/1/?bust=1674926196&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752974/1/?bust=1674926196'}",[],adoptable,2023-01-28T17:06:33+0000,2023-01-28T17:06:31+0000,,"{'email': 'adoptions@young-williams.org', 'phone': '(865) 215-6670', 'address': {'address1': '3201 Division St.', 'address2': None, 'city': 'Knoxville', 'state': 'TN', 'postcode': '37919', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752974'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tn61'}}"
3,59752966,TN61,https://www.petfinder.com/dog/sundown-59752966/tn/knoxville/young-williams-animal-center-tn61/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Sundown,,51941977,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752966/1/?bust=1674926196&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752966/1/?bust=1674926196&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752966/1/?bust=1674926196&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752966/1/?bust=1674926196'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752966/1/?bust=1674926196&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752966/1/?bust=1674926196&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752966/1/?bust=1674926196&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752966/1/?bust=1674926196'}",[],adoptable,2023-01-28T17:06:33+0000,2023-01-28T17:06:31+0000,,"{'email': 'adoptions@young-williams.org', 'phone': '(865) 215-6670', 'address': {'address1': '3201 Division St.', 'address2': None, 'city': 'Knoxville', 'state': 'TN', 'postcode': '37919', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752966'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tn61'}}"
4,59752964,TN61,https://www.petfinder.com/dog/poutine-59752964/tn/knoxville/young-williams-animal-center-tn61/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Poutine,,51826558,[],,[],adoptable,2023-01-28T17:06:31+0000,2023-01-28T17:06:30+0000,,"{'email': 'adoptions@young-williams.org', 'phone': '(865) 215-6670', 'address': {'address1': '3201 Division St.', 'address2': None, 'city': 'Knoxville', 'state': 'TN', 'postcode': '37919', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752964'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tn61'}}"
5,59752962,TX106,https://www.petfinder.com/dog/pomegranate-59752962/tx/carrollton/operation-kindness-tx106/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Retriever', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Pomegranate,,51882980,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752962/1/?bust=1674926193&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752962/1/?bust=1674926193&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752962/1/?bust=1674926193&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752962/1/?bust=1674926193'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752962/1/?bust=1674926193&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752962/1/?bust=1674926193&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752962/1/?bust=1674926193&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752962/1/?bust=1674926193'}",[],adoptable,2023-01-28T17:06:32+0000,2023-01-28T17:06:30+0000,,"{'email': 'ok@operationkindness.org', 'phone': '(972) 418-PAWS (7297)', 'address': {'address1': '3201 Earhart Dr', 'address2': None, 'city': 'Carrollton', 'state': 'TX', 'postcode': '75006', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752962'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx106'}}"
6,59752953,GA829,https://www.petfinder.com/dog/oakley-59752953/ga/alpharetta/atlanta-humane-society-ga829/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Oakley,"Hi, I&amp;#39;m Oakley! I&amp;#39;m new here at the Atlanta Humane Society, and my friends and caretakers are still learning more...",51825553,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752953/1/?bust=1674926194&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752953/1/?bust=1674926194&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752953/1/?bust=1674926194&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752953/1/?bust=1674926194'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752953/1/?bust=1674926194&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752953/1/?bust=1674926194&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752953/1/?bust=1674926194&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752953/1/?bust=1674926194'}",[],adoptable,2023-01-28T17:06:32+0000,2023-01-28T17:06:30+0000,,"{'email': 'mail@atlantahumane.org', 'phone': '(404) 875-5331', 'address': {'address1': '1565 Mansell Road', 'address2': None, 'city': 'Alpharetta', 'state': 'GA', 'postcode': '30009', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752953'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ga829'}}"
7,59752961,TX106,https://www.petfinder.com/dog/fonzy-59752961/tx/carrollton/operation-kindness-tx106/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Small,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Fonzy,"I came to Operation Kindness on 1/25/2023. I am a 10 month old, Male Chihuahua. I am neutered, microchipped and...",51939185,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752961/1/?bust=1674926194&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752961/1/?bust=1674926194&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752961/1/?bust=1674926194&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752961/1/?bust=1674926194'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752961/1/?bust=1674926194&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752961/1/?bust=1674926194&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752961/1/?bust=1674926194&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752961/1/?bust=1674926194'}",[],adoptable,2023-01-28T17:06:32+0000,2023-01-28T17:06:30+0000,,"{'email': 'ok@operationkindness.org', 'phone': '(972) 418-PAWS (7297)', 'address': {'address1': '3201 Earhart Dr', 'address2': None, 'city': 'Carrollton', 'state': 'TX', 'postcode': '75006', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752961'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx106'}}"
8,59752960,TX106,https://www.petfinder.com/dog/raspberry-59752960/tx/carrollton/operation-kindness-tx106/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Retriever', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Raspberry,,51883033,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752960/1/?bust=1674926195&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752960/1/?bust=1674926195&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752960/1/?bust=1674926195&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752960/1/?bust=1674926195'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752960/1/?bust=1674926195&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752960/1/?bust=1674926195&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752960/1/?bust=1674926195&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752960/1/?bust=1674926195'}",[],adoptable,2023-01-28T17:06:32+0000,2023-01-28T17:06:30+0000,,"{'email': 'ok@operationkindness.org', 'phone': '(972) 418-PAWS (7297)', 'address': {'address1': '3201 Earhart Dr', 'address2': None, 'city': 'Carrollton', 'state': 'TX', 'postcode': '75006', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752960'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx106'}}"
9,59752965,TN61,https://www.petfinder.com/dog/farrah-59752965/tn/knoxville/young-williams-animal-center-tn61/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Labrador Retriever', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Large,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Farrah,,51939358,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752965/1/?bust=1674926196&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752965/1/?bust=1674926196&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752965/1/?bust=1674926196&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752965/1/?bust=1674926196'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752965/1/?bust=1674926196&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752965/1/?bust=1674926196&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752965/1/?bust=1674926196&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752965/1/?bust=1674926196'}",[],adoptable,2023-01-28T17:06:32+0000,2023-01-28T17:06:30+0000,,"{'email': 'adoptions@young-williams.org', 'phone': '(865) 215-6670', 'address': {'address1': '3201 Division St.', 'address2': None, 'city': 'Knoxville', 'state': 'TN', 'postcode': '37919', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752965'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tn61'}}"
